ar score_mean_rank,ar score_std_rank,er score_mean_rank,er score_std_rank,fsr score_mean_rank,fsr score_std_rank
773.538,1.7136382348675578,611.99,0.8123422923866513,753.472,1.6748779059979269
495.993,0.8166706802622463,653.027,0.8235720976332309,826.474,1.72954444869162
626.911,1.9992696166350352,784.588,1.7442064098036105,434.479,0.501556577067832
879.565,2.874330356796171,609.518,0.50167320040042,1056.465,1.7322745163512623
1087.989,2.628474652721612,1293.599,4.808346805295974,176.964,0.7929085697607259
659.981,2.634888802207789,1129.515,2.7809665585907357,1277.511,1.1558023187379407
1359.851,6.071968297018687,1166.937,4.929201862370824,296.514,0.4998039615689336
667.516,1.7198092917530132,798.0,0.07745966692414834,1159.556,2.2686700950116125
915.065,2.484104466402329,910.353,2.2676840608867894,1393.486,1.1089652834962869
945.367,3.4103241781390814,770.438,2.293938970417478,337.0,0.0
659.995,2.6147609833405423,597.503,0.4999909999189986,577.004,0.8282415106718573
921.453,1.133927246343433,1083.748,3.1074903056968655,382.519,0.49963886958482323
780.484,2.3404580748221058,1029.998,1.966722146110121,379.515,0.49977494935220584
764.536,1.1439860139005198,749.461,1.7030792700282624,367.0,0.0
1402.413,3.3773408178624793,1323.372,4.679488860976164,520.0,0.0
1360.338,6.238890606510103,1293.246,4.687374958332223,422.0,0.0
1340.735,4.997076645399788,1166.969,4.8185100394209,195.519,0.5016363224488434
578.486,1.1241903753368465,396.975,0.8101697353024242,944.424,1.7053515766550897
1038.061,3.7386199325419534,727.996,2.5538175345940437,273.0,0.0
423.471,1.7073836710007508,163.503,0.49999099991899854,1029.502,0.5019920318092709
583.02,1.42884568795934,194.492,0.4999359959034756,913.932,2.0167736610735476
841.051,3.1762240160290958,393.972,0.8106885961946179,483.513,0.5018276596601666
1006.052,1.4308375169808765,1229.018,1.9944111913043407,726.0,0.0
914.933,2.6165838415766465,1371.263,2.805321906662407,592.491,0.501915331505225
864.011,1.4152310765383866,1037.047,1.9730157120509708,295.0,0.0
879.459,2.869201805380723,770.326,2.250716330415719,303.0,0.0
999.452,2.310778223889086,861.465,1.669363651215636,913.969,2.033233631435404
1160.644,4.647931152674273,966.936,2.5647424821997236,540.512,0.49985597925802594
1110.958,5.462987827187609,1015.662,4.5004173139832275,1078.966,2.008194213715397
1124.929,2.5725394068896206,847.445,1.1370905856614943,298.946,0.8167521043743934
816.048,2.5825754587233263,1417.417,1.0977754779553057,1095.012,2.0292501077984446
590.474,0.4993235424051224,1073.388,2.822668241221416,1128.462,1.1209620867808152
335.497,0.5019870516258362,382.52,0.4995998398718718,1198.579,4.114578836284462
659.906,2.5754929625219325,421.508,1.1401473588970856,616.016,0.7859669204234997
1220.99,4.937803155250318,1112.435,3.4545296351312436,294.0,0.0
915.098,2.57223560351691,942.011,2.5909224226132284,1183.454,2.2842688108013904
495.975,0.824848470932692,132.51,0.4998999899979995,1306.214,3.192523140088416
1293.031,6.151425769689496,1267.107,5.027081757839233,213.51,0.5018964036531841
1012.525,2.310708765725357,436.001,0.8117875337796213,309.0,0.0
299.521,0.4995588053472785,1112.602,3.4884948043533046,985.03,2.008755833843427
566.992,1.9844233419308492,394.004,0.8270332520521773,460.478,0.49951576551696547
991.532,2.270897619885141,1323.69,4.593680441650246,736.975,0.8260599251870291
523.516,1.1383075155686184,1228.907,2.0180066897807847,1244.484,1.6684555732772748
339.983,0.8189694744006031,1129.6,2.872629457483161,1254.475,2.2242695430185613
1402.745,3.38732564126923,1420.973,0.8088701997230457,176.993,0.8215540152661905
620.51,1.1462547709824373,894.57,2.3394657509782015,405.999,0.03160696125855821
1125.004,2.5980731321500556,803.999,0.8130184499751527,324.494,0.4999639987039067
573.992,1.4345508007735386,553.0,0.044721359549995794,1284.0,2.5868900247208035
680.829,2.603412952260935,1209.412,2.860813870212461,723.44,1.0901376059929315
652.884,1.4151127163586654,1236.981,2.5781076393354874,1061.499,1.1296012570814535
1402.521,3.5110623748375644,919.524,2.85717062843646,1412.974,0.7958165617779013
815.905,2.5721537667876704,656.95,1.4503447865938635,456.999,0.031606961258558205
411.503,1.0881135051087272,488.98,0.8207313811473276,1009.993,2.5559638103854287
935.123,2.5234640873212366,667.488,0.5018525679918356,1244.447,1.732971725101134
1111.287,5.516759102951659,1323.645,4.661434864931613,522.482,1.1496416833083254
748.934,1.4048644062684486,1083.947,3.0900147248840097,728.488,0.5018525679918356
1192.014,4.925221213306059,1397.93,3.7750629133830342,404.468,0.5009750492789037
1391.915,2.5557337498260653,1338.077,3.7286822068929397,953.468,1.1256002842927857
758.937,2.0442678395944105,550.06,1.4157683426323673,826.459,1.67699701848274
1088.1,2.5234896472940003,679.099,1.4273048027663888,1183.476,2.3271063576897384
566.999,2.050609421611049,467.14,1.4115239990875112,741.508,0.5019322663467651
484.008,0.8282125331097085,518.039,0.8169938800260378,1264.049,3.14493227272067
680.978,2.546274926240291,1194.603,5.728646524267316,1272.495,1.7169668022416742
1160.58,4.645600068882382,1266.877,4.825129117443387,372.532,0.498974949271003
1221.256,4.851851605315233,835.409,2.302980460186321,1152.942,1.4066399681510544
1378.695,5.0445985965188544,1371.65,2.857183928276232,1153.018,1.3862452885402352
1422.0,0.0,1194.612,5.88535946225887,775.954,0.7949113158082479
870.54,2.309632005320328,638.478,1.0786639884597982,511.848,1.3772784758355878
688.56,1.7596590578859301,380.475,0.49937460888595453,648.501,0.4999989999990001
743.565,1.7215617909328726,929.022,2.5852496978048367,1041.493,1.120692196814094
1145.329,4.285879023024331,994.519,1.7359835828716812,1183.448,2.2674426122837157
1402.341,3.4665139549697472,1397.983,3.8445690265620156,530.999,0.03160696125855821
815.996,2.6076778942192993,386.467,0.4989098114890106,1313.966,1.4194520069378889
1192.141,4.948244031977405,1102.527,2.2546110529313035,1244.486,1.7233119276555824
831.936,1.972790916442997,615.487,1.0990136486868578,414.478,0.5035037239187016
627.022,1.9863322984838159,470.528,0.503205723337881,1254.43,2.286285196557945
1026.141,3.091135551864396,753.486,0.5018007572732429,594.489,0.5018754825651477
891.441,1.128945968591943,861.445,1.737519784060026,1056.418,1.7225783001071389
1391.982,2.5693726860850687,1397.924,3.724811941561614,697.506,0.4999639987039067
1293.328,6.091996060405817,1121.47,1.704435390385919,767.0,0.0
849.541,1.7275181619884639,861.468,1.7598227183440949,675.507,1.1054189251139135
1268.992,3.059401248610584,780.016,0.8256779033012812,332.533,0.4989098114890106
1205.44,2.909707889118769,650.5,0.5039841267341661,753.497,1.743556996487353
1293.044,6.018643036432714,1151.482,4.151346287651754,1009.928,2.5590654544188585
1038.143,3.721632840568774,823.408,1.0888232179743411,348.514,0.4998039615689336
991.516,2.303420065902005,1219.914,3.1985315380655543,390.999,0.03160696125855821
507.509,1.7157852429718587,386.533,0.4989098114890106,802.987,0.8190427339278459
758.97,1.9902512404216712,701.042,0.8271855898164572,868.003,1.4152706454950583
528.505,0.4999749993749687,512.005,0.8093052576129727,1033.459,1.7499482849501584
606.98,0.8292164976651151,1030.018,2.0277268060564766,959.882,2.574116547477989
716.537,1.6871961948747989,814.497,1.7657833955499749,785.413,1.7170995894239798
780.486,2.297347165754449,1002.455,2.851661796216375,1018.545,2.2794681397203167
1097.111,2.489714642283328,1093.869,2.59342225640176,395.0,0.0
1078.485,2.8978914748485662,1179.892,2.645814808334098,1198.459,3.959838254272515
1378.979,4.9469747320963755,1209.447,2.87944282804851,984.987,1.99118833865609
737.969,1.4512198317277778,684.554,1.712040887362215,1132.56,1.1385956261992227
870.563,2.351601794522193,482.504,0.5039682529683789,616.023,0.8369414555391553
870.501,2.2947764597014673,664.547,1.1116613693027209,326.0,0.0
716.44,1.7539669324134932,638.431,1.145093445968494,992.054,1.9857200205467036
759.167,1.9882431943804058,698.485,0.5017718605103318,1037.474,0.5033130238728182
984.531,1.7277265408622973,902.57,2.2971939404412502,368.0,0.0
1133.514,2.2239163653339125,1361.028,3.1415308370283426,1084.569,1.1023787915231316
1359.849,5.907469762935735,1245.456,2.2521243304933236,826.566,1.7151221530841467
1402.547,3.526441690996747,1179.958,2.5456307666273994,758.035,0.8256966755413274
914.831,2.5780688509037146,1220.057,3.209945638168971,340.505,0.5059397197295346
999.504,2.2591998583569364,622.487,1.1044595963637602,613.494,0.4999639987039067
879.431,2.8711041430084,1073.528,2.9167132186761178,608.53,1.092291169972549
1359.814,5.980919996120998,1417.548,1.1374075786629874,478.002,0.8390446948762623
1360.24,5.992528681616801,1407.453,1.7180777048783327,291.497,1.1081475533519893
1175.804,4.370078260168803,641.52,0.4995998398718718,485.997,0.8203602867033485
959.875,2.559174671647092,868.436,2.2741820507602286,490.979,0.7978464764602272
787.988,2.016892659513639,710.006,1.413493544378608,923.547,1.1268500343878949
1176.092,4.427588056718917,1381.148,2.5608779744454835,374.0,0.0
1378.868,4.798601462926464,1323.339,4.684450768233135,1198.507,4.065458276750605
555.447,2.318014452068839,540.958,0.8150067484383182,985.01,1.9979739738044642
681.003,2.5610527132411782,587.442,1.106632730403362,497.536,1.122810758765697
953.498,1.1126526861514334,868.506,2.2711151445930695,506.994,0.8233856933418262
473.539,1.108367718764851,646.043,2.0206808258604325,734.49,0.5018964036531842
999.561,2.2289636605382332,641.479,0.5015565770678319,897.515,1.682787865418574
1144.828,4.332483814164803,1350.097,3.132665159253379,546.572,1.6890281229156605
1269.043,3.168146303439915,1129.475,2.875652099959242,1231.498,2.306078055920918
959.97,2.5481561961543884,735.999,2.0027478623131767,761.985,1.4123650378000725
960.008,2.628295264995925,715.994,1.9651880317160495,708.995,0.8239993932036601
1250.501,2.2565458116333468,705.01,1.3985349477220796,1387.039,1.4260010518930204
1359.882,6.162473204809899,652.968,0.8018578427626684,1231.615,2.2770101009876966
1160.527,4.514340594151044,910.666,2.3208713880781935,314.499,0.4999989999990001
1056.951,2.605494003063526,757.496,1.7093811745775138,705.958,0.8235508484604943
703.485,1.1348017447995047,853.985,2.527206956305716,821.943,0.8159356592281036
968.964,2.614326681958473,417.497,0.49999099991899854,1410.026,0.8070464670637003
1402.466,3.49840592270251,1167.124,4.970978173357834,332.467,0.4989098114890106
1402.598,3.481148661002572,1253.942,2.5722822551189832,444.0,0.0
977.639,2.341085004864198,479.53,1.128317331250389,1025.396,1.6784469011559464
807.431,1.7190808590639362,919.489,2.9013581302555536,415.999,0.03160696125855821
897.078,1.9839143126657461,1065.029,1.9194163175298893,369.505,0.4999749993749687
1144.979,4.353453686442524,979.013,1.4102591960345443,465.996,0.8173028814338049
1145.084,4.296154559603274,1121.414,1.6942856901951333,342.502,0.5019920318092709
1087.959,2.5952493136498465,1102.447,2.2845548800586957,362.468,1.1220409974684524
991.452,2.2498213262390414,1407.508,1.6917257460947979,532.503,0.4999909999189986
1238.308,4.8843767258474236,1237.091,2.5912774841764823,322.514,0.4998039615689336
681.074,2.5862180882516457,583.538,1.1254137017115085,907.386,1.6979411061635796
879.58,2.882290755631708,260.001,0.03160696125855821,645.535,1.1057915716806672
710.967,1.4205319426186798,206.0,0.0,944.53,1.7020869543005142
1341.129,4.79753676379869,1338.113,3.834609628110794,230.0,0.0
1258.874,2.5741258710482673,823.495,1.1532454205415257,302.0,0.0
383.451,1.1232092414149735,674.471,1.1221225423277086,1231.55,2.3128986142933288
363.001,0.031606961258558205,502.483,0.5017080824543293,1238.482,1.7308021261831172
588.004,0.816078427603622,357.519,0.5016363224488434,1010.067,2.5448990156782254
660.051,2.6150332693868346,443.5,0.5,619.486,1.1143625980801761
478.99,0.8233468284993876,526.044,1.3971628394714768,1095.019,2.0165909352171547
567.123,1.9666903670888307,391.486,0.4998039615689336,997.501,1.1135524235526588
652.991,1.3981841795700594,178.0,0.0,1283.957,2.522132232853781
371.0,0.0,619.005,0.8166853739353975,1018.49,2.2697797249953577
419.494,0.5019601577814717,749.487,1.7040630856866772,594.512,0.5038412448380939
1220.97,4.868788350298255,1337.99,3.760305838625364,256.998,0.04467661580737735
415.013,0.8263358881229835,287.999,0.03160696125855821,1159.571,2.3462649040549537
532.572,1.7154637856859583,315.507,0.49995099759876477,1018.431,2.2898120010166774
1269.034,3.1261548266200765,352.987,0.8263358881229835,330.505,0.4999749993749687
688.41,1.709356604105767,359.477,0.4994707198625361,731.489,1.1224433170543626
339.998,0.8111695260548192,828.477,1.6957213804160163,960.048,2.5987874095431502
607.027,0.8138003440648081,986.448,2.7966580055487658,723.477,1.1425720983815417
1067.588,3.4678892715886995,1254.003,2.5610527132411782,1387.014,1.4127292734278565
857.017,2.570741332767651,1323.563,4.706381943701552,1314.084,1.4166665098039128
1078.489,2.914426015530331,1266.975,4.839460197170755,972.482,0.5036625854676918
549.067,1.408016690241987,390.001,0.03160696125855821,991.925,1.9923290390896782
707.027,0.8332292601679324,986.434,2.8624541917732067,985.002,2.0371538969847123
627.114,2.03248714633082,1073.462,2.8517636648221747,1142.537,1.1369393123645606
732.941,1.4105031017335623,1229.083,2.0415952096338787,1089.002,1.4352686159740273
526.494,0.5019601577814717,1167.262,4.887264674641634,854.051,0.8284920035824123
795.478,2.283312505987737,794.982,1.4077201426419956,790.446,1.1050266965100888
991.564,2.353700065853761,1036.983,1.999177580906709,483.486,0.4998039615689336
706.973,0.8235720976332309,902.419,2.2652679753177107,608.445,1.119363658513175
680.931,2.618060159736594,303.598,1.1110337528626213,972.521,0.5015565770678319
849.414,1.7287579356289298,814.486,1.7151687963579563,1176.509,1.7492624159913803
627.009,1.9871887177618537,902.617,2.3135062135209403,619.418,1.1275087582808392
723.027,0.8150282203703133,784.511,1.7395053894713866,1078.948,2.0589550747891514
653.043,1.4004110110963852,1209.752,2.8848736540791524,1284.017,2.620822580794053
1278.357,2.2714645055558322,1338.11,3.7544506921785508,1147.432,1.732447979016975
849.531,1.7190226874593597,961.507,0.5059160009329613,959.977,2.549209877589525
573.991,1.3902945731031249,950.018,1.9929064202816948,1189.567,1.0933942564326922
1111.159,5.4609265697315506,1047.408,4.061962087464628,867.994,1.404266356500789
1258.922,2.5922800774607673,1015.35,4.537785803671213,939.521,1.119624490621744
1292.571,6.057471337117494,1180.092,2.586027068690504,1283.973,2.5962031892746764
896.959,1.9918129932300372,221.0,0.0,793.999,0.8142475053692213
688.577,1.7181591893651766,1094.021,2.587384586798027,515.493,0.4999509975987647
1238.137,4.7893873303377745,949.978,2.0271941199599013,1198.324,3.97454701821478
1144.9,4.389988610463585,583.465,1.1021683174542807,485.981,0.8286368323940229
1220.973,4.932572452584958,1037.047,2.061744649562598,1072.517,1.7174722705185084
807.505,1.7187131814238232,1073.462,2.864708711195608,1056.532,1.7090863056030845
1160.262,4.561508083956445,1413.149,1.4102478505567737,440.516,0.4997439344304241
1322.664,5.636763610441722,1323.329,4.648307111196505,790.492,1.1366336261082548
634.955,1.411727664955249,684.536,1.7154311411420746,1159.535,2.2704129580320846
1048.465,2.2988638498179923,854.061,2.5755152882481593,927.452,1.0971308035052156
694.043,1.4328820607433117,1102.691,2.307708603788615,417.502,0.5019920318092709
1359.741,5.99248854817429,881.956,3.173966603478997,665.998,0.04467661580737734
1145.006,4.184012906289845,1194.766,5.652543144461615,384.489,0.49987898535545583
969.015,2.594373720187591,1129.499,2.8656585630531772,453.012,0.8208873247894622
716.463,1.6848237296524524,888.959,0.8242081047890758,800.009,0.8227508735941882
921.562,1.1073192854818343,1349.936,3.1603645359356882,907.535,1.7500785696648022
1269.048,3.1416072319753785,1029.954,1.988437577597044,365.0,0.0
849.591,1.68988727434702,1180.03,2.614784885989668,1393.52,1.1417530380953667
643.467,0.500910171587681,1323.678,4.551957381171313,494.019,0.8140264123479041
743.483,1.720962230846453,902.472,2.2906802483105317,1413.006,0.8306407165555997
1057.023,2.5632929992492084,942.0,2.5424397731313126,960.048,2.593009062845712
787.979,1.9815546926592762,1236.998,2.598460313339421,1371.923,1.430758889540792
667.439,1.6930088599886302,437.999,0.05476312628037226,1381.579,1.7492166818321853
1067.446,3.4783737579506893,881.956,3.1451651784922205,401.0,0.0
968.889,2.5970519825371228,1047.561,4.01126900120149,1072.484,1.7022761233125487
743.522,1.7209055755618898,770.58,2.3081594399001126,456.001,0.031606961258558205
598.971,1.3697295353463035,173.059,0.8327778815506568,1215.999,2.575460929620172
795.406,2.27225966825977,728.07,2.548548606560212,960.017,2.6177683243556906
1417.521,1.116046145999349,1180.042,2.60772621262279,445.0,0.0
1322.783,5.7197824259319505,1308.239,4.057077642836036,329.0,0.0
1417.512,1.1215417959220246,1361.011,3.2392713686877177,599.495,0.4999749993749687
1176.028,4.362936625714383,1421.02,0.8084553172563095,296.488,0.5038412448380939
840.905,3.1285739562938257,1015.864,4.68567006947779,1168.905,2.6283026842431982
407.425,1.1217731499728456,491.5,0.5,1025.452,1.7273378360934495
507.524,1.706289541666361,579.982,0.7997974743646044,902.963,0.8072366443614907
672.492,1.1153187885084694,500.492,0.4999359959034756,826.49,1.7498285630312476
1292.843,6.105272393595555,894.57,2.353104332578562,694.5,1.1216059914247962
681.097,2.5607793735501696,451.477,0.5034590350763406,506.988,0.8061364648742793
1067.437,3.465260596261124,1323.547,4.421514559514646,856.492,0.5039206286708254
1293.109,5.962643625104556,1380.78,2.5403936702802583,334.0,0.0
999.49,2.3443335940091807,1112.435,3.4922449799520083,382.481,0.49963886958482323
1192.065,4.896812738914978,1151.462,4.064056594094132,785.473,1.6659144635904928
1125.011,2.5645426492846632,514.497,0.5019870516258362,1231.466,2.250076443145877
1341.102,4.7909911291923715,919.365,2.896856054414855,813.531,0.5010379227164347
849.496,1.7076252516287056,1151.814,4.038490311985408,596.477,0.5014688425017052
969.023,2.5460697162489483,910.703,2.2835916885467946,849.606,1.7166141092278135
1322.767,5.615221366963193,1094.123,2.5922713978285534,555.498,0.5019920318092708
507.471,1.691496083353432,691.47,1.1122499719037982,975.452,1.142670556197192
1133.543,2.3126069704988783,498.999,0.031606961258558205,1102.984,1.4120000000000001
1067.423,3.475927358274335,1349.904,3.1506799266190146,1320.451,2.270594415566109
773.523,1.6826975366951722,978.991,1.416657686246046,761.958,1.4199422523469043
959.964,2.6097325533471816,248.51,0.4998999899979995,1417.999,0.03160696125855821
969.152,2.5594718205129747,762.429,1.1040647625932096,1123.0,1.9849433241279208
891.553,1.150300395548919,994.521,1.6412065683514672,681.501,0.503983134638452
532.476,1.7232016713083818,657.045,1.370757090078326,1284.026,2.5328489887871326
907.946,1.4272645164789883,1350.061,3.087924707631324,522.471,1.0996176608257981
1048.528,2.2836847418152972,762.544,1.1135816090435402,806.491,1.1286802027146574
969.002,2.5884350484414327,475.0,0.0,867.983,1.4459291130619094
555.504,2.3280859090677906,842.487,1.7093364209540496,1290.05,0.8096295449154509
592.494,0.4999639987039067,1209.533,2.8553302786192702,1029.498,0.5059604727644246
795.558,2.310981609619601,656.991,1.4152452084356266,627.998,1.4268833168833392
991.532,2.3045554885921056,808.523,1.7610993725511346,1183.419,2.3184992991157016
1110.998,5.3875779344711106,1073.531,2.82613499323723,1056.498,1.7245277614465935
1341.179,5.01427552095016,670.469,1.103194905717027,1381.486,1.6726637438528997
1018.471,1.1309991158263566,1371.375,2.7993526037282264,1089.045,1.4088914081645896
1308.0,2.6544302590198146,919.38,2.921574917745564,658.004,0.8258232256360922
1269.055,3.19342684275059,1236.925,2.5883150890106097,507.018,0.8195584176860122
780.553,2.3115343389186327,405.485,0.49977494935220584,840.504,1.1366547408954049
703.548,1.1294671309958515,516.0,0.0,1264.242,3.1355120793899043
1175.952,4.405870629058461,1371.718,2.9790058744487236,907.415,1.7019914805897236
870.499,2.2583177367235105,554.958,0.8063721225340074,1189.494,1.1584316984613294
1018.521,1.0897518066055225,736.064,1.9834071694939495,664.027,0.8113390166878455
1160.552,4.675392603835532,882.082,3.174787551947374,450.999,0.03160696125855821
1379.172,4.851846658747574,407.477,0.4994707198625361,525.496,0.49998399974399177
592.507,0.5019472083795268,719.998,0.044676615807377355,1238.591,1.6869259023442615
815.993,2.583979682582663,861.533,1.7311588604169172,914.007,1.95983443178244
1191.989,4.957507337362195,1015.442,4.761999160016725,1254.41,2.3626044950435525
1221.003,4.922904731964655,467.016,1.3977639285659076,1183.565,2.3198652978136467
1360.242,6.108963578218485,1371.588,2.924424045859287,1128.553,1.0932479133298176
935.035,2.6388965496964825,1266.923,4.87391741825813,853.983,0.8029389765106687
1360.256,6.172233307320779,1228.932,2.0301172379939048,856.508,0.5039206286708254
1415.005,0.07053367989832941,956.933,2.0299041849309045,432.505,0.4999749993749687
1341.0,4.951969305236049,1349.999,3.080421886690198,570.036,0.8262590392848965
1322.38,5.812366127490594,950.03,2.022152318694119,832.511,0.5038640689709873
1238.038,4.960701160118395,1015.544,4.572314949782003,715.49,0.5018964036531842
1057.159,2.556896360824975,894.434,2.2946991088157938,502.0,0.0
1322.435,5.635403712246356,1151.953,3.9993488219959006,553.5,0.5039841267341661
1012.594,2.3063312858303773,1015.387,4.636294964732075,1147.451,1.683923691857799
1402.499,3.4609245874476953,674.528,1.111402717290182,463.0,0.0
1292.97,5.999591652771046,1129.59,2.8238094836585557,562.501,0.4999989999990001
603.98,0.8255906976220116,823.526,1.144256964147477,1198.666,4.010292258676418
1012.551,2.2955171530615925,1083.98,3.1701104081719302,681.499,0.503983134638452
1211.488,0.5038412448380939,1047.558,3.972484864665944,903.028,0.8253581040978517
1237.995,4.855200819739592,638.557,1.1413811808506396,1207.426,1.1191621866378438
1379.137,4.9283091420892005,1065.073,2.053209925945226,579.473,0.5012693886524491
1268.972,3.250110151979468,1139.448,2.8169657434906803,411.0,0.0
1056.875,2.641472127431974,784.439,1.7059539853114445,1072.55,1.7162459031269384
927.0,2.008979840615629,511.993,0.8384217315885842,793.962,0.8065705176858375
1341.1,5.043808085167397,1057.949,1.9734231680002137,429.499,0.4999989999990001
1026.128,3.222672183142431,1002.479,2.9307949433558123,1018.526,2.2678897680442938
1096.923,2.6553852827791298,749.537,1.7287657446860751,844.545,1.1171280141505717
1078.39,2.842516490717336,1267.109,4.878639052030802,1147.498,1.7058710385020315
1292.727,6.054458770195731,1381.169,2.579619933245981,715.511,0.5038640689709875
1110.692,5.451342586922968,1245.549,2.312920015910624,853.962,0.8297927452081032
1124.924,2.6050381954973325,678.992,1.3978326080042633,427.02,0.823164625090267
727.502,1.704111498699542,255.0,0.0,1231.472,2.3441877057949094
935.019,2.6150791575017376,789.955,1.3663729359146426,1147.574,1.6704861567819111
1220.992,4.8565353905845265,1381.075,2.5735918479821156,960.005,2.589782809426304
1238.163,4.991435765388552,1337.916,3.684690489037037,394.0,0.0
832.026,1.989805015573134,645.949,2.016531427972299,1176.476,1.7220406499267082
645.509,0.51178022626905,1337.939,3.7117757205951976,1355.441,2.220026801640016
1160.431,4.695661721206075,874.513,1.1161679981078119,613.506,0.4999639987039067
1278.55,2.3536142419691464,1323.513,4.654012354947073,796.496,0.5019800792860211
1192.037,4.959398249787973,1112.688,3.37411558782446,1355.467,2.3179540547646753
1237.924,4.917135751634278,670.51,1.1304423912787418,543.0,0.0
1160.489,4.612144728865303,1112.633,3.5083202533406213,458.51,0.4998999899979995
1037.995,3.7726615273570454,1151.488,3.9298671733278723,1009.985,2.628454869310105
831.931,2.0010594693811576,847.531,1.124739525401326,1284.112,2.6637297160185005
1205.452,2.8770985384584935,1293.376,4.513161198096075,694.444,1.102208691673224
1006.064,1.4331447938013802,593.973,0.8174784400826727,991.924,2.004550822503635
934.945,2.5620255658365316,1112.452,3.4522016163602034,873.02,1.4386104406683553
1410.026,0.8119876846356724,1266.926,4.958681679640264,379.485,0.49977494935220584
1111.299,5.588881730722167,1112.548,3.518763419157361,537.492,1.0999709087062257
1278.607,2.2610950886683208,994.438,1.7458969041727521,653.529,0.5011576598237325
1220.909,4.841974700470873,1371.415,2.9272470001692716,1272.534,1.7178020840597443
832.071,2.0282896735920146,986.535,2.895302229474498,1147.578,1.7343344544810264
1211.522,0.5324622052315074,1397.972,3.83160749555588,573.517,0.5017080824543292
1037.932,3.7233554759114798,828.483,1.6957921452819624,582.977,0.8176007583166738
743.478,1.7342191326357808,594.04,0.8114185110040317,1159.534,2.2910355737089727
1417.581,1.1168880875002651,1194.878,5.73246160039472,1103.057,1.451120601466329
1292.842,6.059293358140039,1350.095,3.1272951571605776,562.499,0.4999989999990001
1322.392,5.851011536478116,445.047,0.23407477437776159,474.503,0.5019870516258362
1378.822,4.857809794547333,1407.483,1.7192181362468233,604.493,0.4999509975987647
823.004,1.435264435565795,361.52,0.4995998398718718,1198.54,4.03514559836445
